month;day;hour;district;qnt;weekday;season;workday;temperature;r_temperature;wind;humidity;dew_point;pressure
9;13;10;1;Very low;4;Summer;1;21;21;6;96;20;1013
9;13;10;2;Very low;4;Summer;1;21;21;6;96;20;1013
9;13;10;3;Very low;4;Summer;1;21;21;6;96;20;1013
9;13;10;4;Very low;4;Summer;1;21;21;6;96;20;1013
9;13;11;1;Very low;4;Summer;1;22;23;2;95;21;1013
9;13;11;2;Very low;4;Summer;1;22;23;2;95;21;1013
9;13;11;3;Very low;4;Summer;1;22;23;2;95;21;1013
9;13;11;4;Very low;4;Summer;1;22;23;2;95;21;1013
9;13;12;1;Low;4;Summer;1;23;24;5;91;21;1012
9;13;12;2;Very low;4;Summer;1;23;24;5;91;21;1012
9;13;12;3;Very low;4;Summer;1;23;24;5;91;21;1012
9;13;12;4;Very low;4;Summer;1;23;24;5;91;21;1012
9;13;13;1;Low;4;Summer;1;23;24;6;86;21;1012
9;13;13;2;Very low;4;Summer;1;23;24;6;86;21;1012
9;13;13;3;Very low;4;Summer;1;23;24;6;86;21;1012
9;13;13;4;Very low;4;Summer;1;23;24;6;86;21;1012
9;13;14;1;Low;4;Summer;1;24;25;8;85;22;1011
9;13;14;2;Very low;4;Summer;1;24;25;8;85;22;1011
9;13;14;3;Very low;4;Summer;1;24;25;8;85;22;1011
9;13;14;4;Very low;4;Summer;1;24;25;8;85;22;1011
9;13;15;1;Low;4;Summer;1;25;26;10;87;23;1011
9;13;15;2;Very low;4;Summer;1;25;26;10;87;23;1011
9;13;15;3;Very low;4;Summer;1;25;26;10;87;23;1011
9;13;15;4;Very low;4;Summer;1;25;26;10;87;23;1011
9;13;16;1;Medium;4;Summer;1;25;27;7;84;22;1010
9;13;16;2;Very low;4;Summer;1;25;27;7;84;22;1010
9;13;16;3;Very low;4;Summer;1;25;27;7;84;22;1010
9;13;16;4;Very low;4;Summer;1;25;27;7;84;22;1010
9;13;17;1;Very High;4;Summer;1;27;29;15;73;21;1010
9;13;17;2;Very low;4;Summer;1;27;29;15;73;21;1010
9;13;17;3;Low;4;Summer;1;27;29;15;73;21;1010
9;13;17;4;Very low;4;Summer;1;27;29;15;73;21;1010
9;13;18;1;High;4;Summer;1;26;27;16;75;21;1010
9;13;18;2;Very low;4;Summer;1;26;27;16;75;21;1010
9;13;18;3;Very low;4;Summer;1;26;27;16;75;21;1010
9;13;18;4;Very low;4;Summer;1;26;27;16;75;21;1010
9;13;19;1;Medium;4;Summer;1;26;27;12;71;20;1010
9;13;19;2;Very low;4;Summer;1;26;27;12;71;20;1010
9;13;19;3;Very low;4;Summer;1;26;27;12;71;20;1010
9;13;19;4;Very low;4;Summer;1;26;27;12;71;20;1010
9;13;20;1;Low;4;Summer;1;24;25;8;78;20;1011
9;13;20;2;Very low;4;Summer;1;24;25;8;78;20;1011
9;13;20;3;Very low;4;Summer;1;24;25;8;78;20;1011
9;13;20;4;Very low;4;Summer;1;24;25;8;78;20;1011
9;13;21;1;Low;4;Summer;1;22;23;9;88;20;1011
9;13;21;2;Very low;4;Summer;1;22;23;9;88;20;1011
9;13;21;3;Very low;4;Summer;1;22;23;9;88;20;1011
9;13;21;4;Very low;4;Summer;1;22;23;9;88;20;1011
9;13;22;1;Very low;4;Summer;1;22;23;10;91;21;1011
9;13;22;2;Very low;4;Summer;1;22;23;10;91;21;1011
9;13;22;3;Very low;4;Summer;1;22;23;10;91;21;1011
9;13;22;4;Very low;4;Summer;1;22;23;10;91;21;1011
9;13;23;1;Very low;4;Summer;1;22;23;10;90;20;1011
9;13;23;2;Very low;4;Summer;1;22;23;10;90;20;1011
9;13;23;3;Very low;4;Summer;1;22;23;10;90;20;1011
9;13;23;4;Very low;4;Summer;1;22;23;10;90;20;1011
9;14;0;1;Very low;5;Summer;1;22;22;11;85;19;1011
9;14;0;2;Very low;5;Summer;1;22;22;11;85;19;1011
9;14;0;3;Very low;5;Summer;1;22;22;11;85;19;1011
9;14;1;1;Very low;5;Summer;1;21;21;6;88;19;1011
9;14;1;2;Very low;5;Summer;1;21;21;6;88;19;1011
9;14;1;3;Very low;5;Summer;1;21;21;6;88;19;1011
9;14;2;1;Very low;5;Summer;1;21;21;11;88;19;1011
9;14;2;2;Very low;5;Summer;1;21;21;11;88;19;1011
9;14;2;3;Very low;5;Summer;1;21;21;11;88;19;1011
9;14;3;1;Very low;5;Summer;1;21;21;14;88;19;1011
9;14;3;3;Very low;5;Summer;1;21;21;14;88;19;1011
9;14;4;1;Very low;5;Summer;1;21;21;11;93;20;1011
9;14;4;2;Very low;5;Summer;1;21;21;11;93;20;1011
9;14;4;3;Very low;5;Summer;1;21;21;11;93;20;1011
9;14;4;4;Very low;5;Summer;1;21;21;11;93;20;1011
9;14;5;1;Very low;5;Summer;1;21;21;14;94;20;1011
9;14;5;2;Very low;5;Summer;1;21;21;14;94;20;1011
9;14;5;3;Very low;5;Summer;1;21;21;14;94;20;1011
9;14;5;4;Very low;5;Summer;1;21;21;14;94;20;1011
9;14;6;1;Very low;5;Summer;1;21;21;13;94;20;1011
9;14;6;2;Very low;5;Summer;1;21;21;13;94;20;1011
9;14;6;3;Very low;5;Summer;1;21;21;13;94;20;1011
9;14;6;4;Very low;5;Summer;1;21;21;13;94;20;1011
9;14;7;1;Medium;5;Summer;1;22;22;9;90;20;1012
9;14;7;2;Very low;5;Summer;1;22;22;9;90;20;1012
9;14;7;3;Very low;5;Summer;1;22;22;9;90;20;1012
9;14;7;4;Very low;5;Summer;1;22;22;9;90;20;1012
9;14;8;1;High;5;Summer;1;22;23;7;88;20;1012
9;14;8;2;Low;5;Summer;1;22;23;7;88;20;1012
9;14;8;3;Very low;5;Summer;1;22;23;7;88;20;1012
9;14;8;4;Very low;5;Summer;1;22;23;7;88;20;1012
9;14;9;1;Low;5;Summer;1;23;24;9;85;20;1013
9;14;9;2;Very low;5;Summer;1;23;24;9;85;20;1013
9;14;9;3;Very low;5;Summer;1;23;24;9;85;20;1013
9;14;9;4;Very low;5;Summer;1;23;24;9;85;20;1013
9;14;10;1;Low;5;Summer;1;23;24;10;76;19;1013
9;14;10;2;Very low;5;Summer;1;23;24;10;76;19;1013
9;14;10;3;Very low;5;Summer;1;23;24;10;76;19;1013
9;14;10;4;Very low;5;Summer;1;23;24;10;76;19;1013
9;14;11;1;Low;5;Summer;1;25;26;12;65;18;1013
9;14;11;2;Very low;5;Summer;1;25;26;12;65;18;1013
9;14;11;3;Very low;5;Summer;1;25;26;12;65;18;1013
9;14;11;4;Very low;5;Summer;1;25;26;12;65;18;1013
9;14;12;1;Low;5;Summer;1;27;28;12;59;18;1012
9;14;12;2;Very low;5;Summer;1;27;28;12;59;18;1012
9;14;12;3;Very low;5;Summer;1;27;28;12;59;18;1012
9;14;12;4;Very low;5;Summer;1;27;28;12;59;18;1012
9;14;13;1;Low;5;Summer;1;27;28;8;58;18;1012
9;14;13;2;Very low;5;Summer;1;27;28;8;58;18;1012
9;14;13;3;Very low;5;Summer;1;27;28;8;58;18;1012
9;14;13;4;Very low;5;Summer;1;27;28;8;58;18;1012
9;14;14;1;Low;5;Summer;1;28;29;10;56;18;1012
9;14;14;2;Very low;5;Summer;1;28;29;10;56;18;1012
9;14;14;3;Very low;5;Summer;1;28;29;10;56;18;1012
9;14;14;4;Very low;5;Summer;1;28;29;10;56;18;1012
9;14;15;1;Low;5;Summer;1;27;28;10;60;19;1011
9;14;15;2;Very low;5;Summer;1;27;28;10;60;19;1011
9;14;15;3;Very low;5;Summer;1;27;28;10;60;19;1011
9;14;15;4;Very low;5;Summer;1;27;28;10;60;19;1011
9;14;16;1;Medium;5;Summer;1;26;27;16;64;19;1011
9;14;16;2;Very low;5;Summer;1;26;27;16;64;19;1011
9;14;16;3;Very low;5;Summer;1;26;27;16;64;19;1011
9;14;16;4;Very low;5;Summer;1;26;27;16;64;19;1011
9;14;17;1;Very High;5;Summer;1;26;27;11;62;18;1012
9;14;17;2;Very low;5;Summer;1;26;27;11;62;18;1012
9;14;17;3;Low;5;Summer;1;26;27;11;62;18;1012
9;14;17;4;Very low;5;Summer;1;26;27;11;62;18;1012
9;14;18;1;High;5;Summer;1;26;27;3;61;18;1012
9;14;18;2;Very low;5;Summer;1;26;27;3;61;18;1012
9;14;18;3;Very low;5;Summer;1;26;27;3;61;18;1012
9;14;18;4;Very low;5;Summer;1;26;27;3;61;18;1012
9;14;19;1;Medium;5;Summer;1;25;26;0;70;19;1013
9;14;19;2;Very low;5;Summer;1;25;26;0;70;19;1013
9;14;19;3;Very low;5;Summer;1;25;26;0;70;19;1013
9;14;19;4;Very low;5;Summer;1;25;26;0;70;19;1013
9;14;20;1;Low;5;Summer;1;25;25;4;70;19;1014
9;14;20;2;Very low;5;Summer;1;25;25;4;70;19;1014
9;14;20;3;Very low;5;Summer;1;25;25;4;70;19;1014
9;14;20;4;Very low;5;Summer;1;25;25;4;70;19;1014
9;14;21;1;Low;5;Summer;1;24;25;8;73;19;1014
9;14;21;2;Very low;5;Summer;1;24;25;8;73;19;1014
9;14;21;3;Very low;5;Summer;1;24;25;8;73;19;1014
9;14;21;4;Very low;5;Summer;1;24;25;8;73;19;1014
9;14;22;1;Very low;5;Summer;1;23;24;13;80;20;1014
9;14;22;2;Very low;5;Summer;1;23;24;13;80;20;1014
9;14;22;3;Very low;5;Summer;1;23;24;13;80;20;1014
9;14;22;4;Very low;5;Summer;1;23;24;13;80;20;1014
9;14;23;1;Very low;5;Summer;1;22;23;8;87;20;1015
9;14;23;2;Very low;5;Summer;1;22;23;8;87;20;1015
9;14;23;3;Very low;5;Summer;1;22;23;8;87;20;1015
9;14;23;4;Very low;5;Summer;1;22;23;8;87;20;1015
9;15;0;1;Very low;6;Summer;1;22;22;7;85;19;1015
9;15;0;2;Very low;6;Summer;1;22;22;7;85;19;1015
9;15;0;3;Very low;6;Summer;1;22;22;7;85;19;1015
9;15;0;4;Very low;6;Summer;1;22;22;7;85;19;1015
9;15;1;1;Very low;6;Summer;1;22;22;6;80;18;1015
9;15;1;2;Very low;6;Summer;1;22;22;6;80;18;1015
9;15;1;3;Very low;6;Summer;1;22;22;6;80;18;1015
9;15;2;1;Very low;6;Summer;1;21;21;6;81;18;1015
9;15;2;2;Very low;6;Summer;1;21;21;6;81;18;1015
9;15;2;3;Very low;6;Summer;1;21;21;6;81;18;1015
9;15;3;1;Very low;6;Summer;1;21;21;7;86;19;1015
9;15;3;3;Very low;6;Summer;1;21;21;7;86;19;1015
9;15;4;1;Very low;6;Summer;1;20;20;7;88;18;1016
9;15;4;2;Very low;6;Summer;1;20;20;7;88;18;1016
9;15;4;3;Very low;6;Summer;1;20;20;7;88;18;1016
9;15;4;4;Very low;6;Summer;1;20;20;7;88;18;1016
9;15;5;1;Very low;6;Summer;1;19;19;12;88;17;1016
9;15;5;2;Very low;6;Summer;1;19;19;12;88;17;1016
9;15;5;3;Very low;6;Summer;1;19;19;12;88;17;1016
9;15;5;4;Very low;6;Summer;1;19;19;12;88;17;1016
9;15;6;1;Very low;6;Summer;1;19;19;12;88;17;1017
9;15;6;2;Very low;6;Summer;1;19;19;12;88;17;1017
9;15;6;3;Very low;6;Summer;1;19;19;12;88;17;1017
9;15;6;4;Very low;6;Summer;1;19;19;12;88;17;1017
9;15;7;1;Medium;6;Summer;1;20;20;17;81;17;1017
9;15;7;2;Very low;6;Summer;1;20;20;17;81;17;1017
9;15;7;3;Very low;6;Summer;1;20;20;17;81;17;1017
9;15;7;4;Very low;6;Summer;1;20;20;17;81;17;1017
9;15;8;1;High;6;Summer;1;22;22;18;78;18;1018
9;15;8;2;Low;6;Summer;1;22;22;18;78;18;1018
9;15;8;3;Very low;6;Summer;1;22;22;18;78;18;1018
9;15;8;4;Very low;6;Summer;1;22;22;18;78;18;1018
9;15;9;1;Low;6;Summer;1;23;23;14;73;18;1019
9;15;9;2;Very low;6;Summer;1;23;23;14;73;18;1019
9;15;9;3;Very low;6;Summer;1;23;23;14;73;18;1019
9;15;9;4;Very low;6;Summer;1;23;23;14;73;18;1019
9;15;10;1;Low;6;Summer;1;25;26;4;64;18;1019
9;15;10;2;Very low;6;Summer;1;25;26;4;64;18;1019
9;15;10;3;Very low;6;Summer;1;25;26;4;64;18;1019
9;15;10;4;Very low;6;Summer;1;25;26;4;64;18;1019
9;15;11;1;Low;6;Summer;1;26;27;7;61;18;1018
9;15;11;2;Very low;6;Summer;1;26;27;7;61;18;1018
9;15;11;3;Very low;6;Summer;1;26;27;7;61;18;1018
9;15;11;4;Very low;6;Summer;1;26;27;7;61;18;1018
9;15;12;1;Low;6;Summer;1;27;28;10;59;18;1018
9;15;12;2;Very low;6;Summer;1;27;28;10;59;18;1018
9;15;12;3;Very low;6;Summer;1;27;28;10;59;18;1018
9;15;12;4;Very low;6;Summer;1;27;28;10;59;18;1018
9;15;13;1;Low;6;Summer;1;28;29;7;56;18;1018
9;15;13;2;Very low;6;Summer;1;28;29;7;56;18;1018
9;15;13;3;Very low;6;Summer;1;28;29;7;56;18;1018
9;15;13;4;Very low;6;Summer;1;28;29;7;56;18;1018
9;15;14;1;Low;6;Summer;1;28;29;6;55;18;1017
9;15;14;2;Very low;6;Summer;1;28;29;6;55;18;1017
9;15;14;3;Very low;6;Summer;1;28;29;6;55;18;1017
9;15;14;4;Very low;6;Summer;1;28;29;6;55;18;1017
9;15;15;1;Medium;6;Summer;1;27;28;8;57;18;1017
9;15;15;2;Very low;6;Summer;1;27;28;8;57;18;1017
9;15;15;3;Very low;6;Summer;1;27;28;8;57;18;1017
9;15;15;4;Very low;6;Summer;1;27;28;8;57;18;1017
9;15;16;1;High;6;Summer;1;27;28;12;55;17;1017
9;15;16;2;Very low;6;Summer;1;27;28;12;55;17;1017
9;15;16;3;Very low;6;Summer;1;27;28;12;55;17;1017
9;15;16;4;Very low;6;Summer;1;27;28;12;55;17;1017
9;15;17;1;Very High;6;Summer;1;27;28;9;58;18;1017
9;15;17;2;Very low;6;Summer;1;27;28;9;58;18;1017
9;15;17;3;Low;6;Summer;1;27;28;9;58;18;1017
9;15;17;4;Very low;6;Summer;1;27;28;9;58;18;1017
9;15;18;1;High;6;Summer;1;27;28;9;56;17;1018
9;15;18;2;Very low;6;Summer;1;27;28;9;56;17;1018
9;15;18;3;Very low;6;Summer;1;27;28;9;56;17;1018
9;15;18;4;Very low;6;Summer;1;27;28;9;56;17;1018
9;15;19;1;Medium;6;Summer;1;26;27;4;58;18;1018
9;15;19;2;Very low;6;Summer;1;26;27;4;58;18;1018
9;15;19;3;Very low;6;Summer;1;26;27;4;58;18;1018
9;15;19;4;Very low;6;Summer;1;26;27;4;58;18;1018
9;15;20;1;Low;6;Summer;1;25;25;0;69;19;1018
9;15;20;2;Very low;6;Summer;1;25;25;0;69;19;1018
9;15;20;3;Very low;6;Summer;1;25;25;0;69;19;1018
9;15;20;4;Very low;6;Summer;1;25;25;0;69;19;1018
9;15;21;1;Low;6;Summer;1;23;24;0;79;20;1019
9;15;21;2;Very low;6;Summer;1;23;24;0;79;20;1019
9;15;21;3;Very low;6;Summer;1;23;24;0;79;20;1019
9;15;21;4;Very low;6;Summer;1;23;24;0;79;20;1019
9;15;22;1;Very low;6;Summer;1;24;24;4;74;19;1019
9;15;22;2;Very low;6;Summer;1;24;24;4;74;19;1019
9;15;22;3;Very low;6;Summer;1;24;24;4;74;19;1019
9;15;22;4;Very low;6;Summer;1;24;24;4;74;19;1019
9;15;23;1;Very low;6;Summer;1;22;22;0;76;18;1019
9;15;23;2;Very low;6;Summer;1;22;22;0;76;18;1019
9;15;23;3;Very low;6;Summer;1;22;22;0;76;18;1019
9;15;23;4;Very low;6;Summer;1;22;22;0;76;18;1019
9;16;0;1;Very low;7;Summer;0;22;22;0;81;19;1019
9;16;0;2;Very low;7;Summer;0;22;22;0;81;19;1019
9;16;0;3;Very low;7;Summer;0;22;22;0;81;19;1019
9;16;0;4;Very low;7;Summer;0;22;22;0;81;19;1019
9;16;1;1;Very low;7;Summer;0;22;22;0;83;19;1019
9;16;1;2;Very low;7;Summer;0;22;22;0;83;19;1019
9;16;1;3;Very low;7;Summer;0;22;22;0;83;19;1019
9;16;1;4;Very low;7;Summer;0;22;22;0;83;19;1019
9;16;2;1;Very low;7;Summer;0;21;21;0;86;19;1019
9;16;2;2;Very low;7;Summer;0;21;21;0;86;19;1019
9;16;2;3;Very low;7;Summer;0;21;21;0;86;19;1019
9;16;3;1;Very low;7;Summer;0;21;21;0;86;19;1019
9;16;3;2;Very low;7;Summer;0;21;21;0;86;19;1019
9;16;3;3;Very low;7;Summer;0;21;21;0;86;19;1019
9;16;3;4;Very low;7;Summer;0;21;21;0;86;19;1019
9;16;4;1;Very low;7;Summer;0;21;21;3;85;18;1019
9;16;4;2;Very low;7;Summer;0;21;21;3;85;18;1019
9;16;4;3;Very low;7;Summer;0;21;21;3;85;18;1019
9;16;4;4;Very low;7;Summer;0;21;21;3;85;18;1019
9;16;5;1;Very low;7;Summer;0;20;20;10;88;18;1019
9;16;5;2;Very low;7;Summer;0;20;20;10;88;18;1019
9;16;5;3;Very low;7;Summer;0;20;20;10;88;18;1019
9;16;5;4;Very low;7;Summer;0;20;20;10;88;18;1019
9;16;6;1;Very low;7;Summer;0;19;19;11;92;18;1020
9;16;6;2;Very low;7;Summer;0;19;19;11;92;18;1020
9;16;6;3;Very low;7;Summer;0;19;19;11;92;18;1020
9;16;6;4;Very low;7;Summer;0;19;19;11;92;18;1020
9;16;7;1;Very low;7;Summer;0;20;20;10;90;19;1020
9;16;7;2;Very low;7;Summer;0;20;20;10;90;19;1020
9;16;7;3;Very low;7;Summer;0;20;20;10;90;19;1020
9;16;7;4;Very low;7;Summer;0;20;20;10;90;19;1020
9;16;8;1;Low;7;Summer;0;22;22;8;81;19;1021
9;16;8;2;Very low;7;Summer;0;22;22;8;81;19;1021
9;16;8;3;Very low;7;Summer;0;22;22;8;81;19;1021
9;16;8;4;Very low;7;Summer;0;22;22;8;81;19;1021
9;16;9;1;Low;7;Summer;0;24;24;6;75;20;1021
9;16;9;2;Very low;7;Summer;0;24;24;6;75;20;1021
9;16;9;3;Very low;7;Summer;0;24;24;6;75;20;1021
9;16;9;4;Very low;7;Summer;0;24;24;6;75;20;1021
9;16;10;1;Medium;7;Summer;0;26;28;6;69;20;1020
9;16;10;2;Very low;7;Summer;0;26;28;6;69;20;1020
9;16;10;3;Very low;7;Summer;0;26;28;6;69;20;1020
9;16;10;4;Very low;7;Summer;0;26;28;6;69;20;1020
9;16;11;1;Medium;7;Summer;0;28;29;2;61;19;1020
9;16;11;2;Very low;7;Summer;0;28;29;2;61;19;1020
9;16;11;3;Very low;7;Summer;0;28;29;2;61;19;1020
9;16;11;4;Very low;7;Summer;0;28;29;2;61;19;1020
9;16;12;1;Medium;7;Summer;0;29;30;0;54;19;1020
9;16;12;2;Very low;7;Summer;0;29;30;0;54;19;1020
9;16;12;3;Low;7;Summer;0;29;30;0;54;19;1020
9;16;12;4;Very low;7;Summer;0;29;30;0;54;19;1020
9;16;13;1;Medium;7;Summer;0;29;30;4;54;18;1019
9;16;13;2;Very low;7;Summer;0;29;30;4;54;18;1019
9;16;13;3;Low;7;Summer;0;29;30;4;54;18;1019
9;16;13;4;Very low;7;Summer;0;29;30;4;54;18;1019
9;16;14;1;Medium;7;Summer;0;27;29;11;64;20;1019
9;16;14;2;Very low;7;Summer;0;27;29;11;64;20;1019
9;16;14;3;Low;7;Summer;0;27;29;11;64;20;1019
9;16;14;4;Very low;7;Summer;0;27;29;11;64;20;1019
9;16;15;1;Medium;7;Summer;0;27;29;8;68;21;1019
9;16;15;2;Very low;7;Summer;0;27;29;8;68;21;1019
9;16;15;3;Low;7;Summer;0;27;29;8;68;21;1019
9;16;15;4;Very low;7;Summer;0;27;29;8;68;21;1019
9;16;16;1;Medium;7;Summer;0;27;29;6;68;20;1019
9;16;16;2;Low;7;Summer;0;27;29;6;68;20;1019
9;16;16;3;Low;7;Summer;0;27;29;6;68;20;1019
9;16;16;4;Very low;7;Summer;0;27;29;6;68;20;1019
9;16;17;1;Medium;7;Summer;0;27;29;6;67;20;1019
9;16;17;2;Very low;7;Summer;0;27;29;6;67;20;1019
9;16;17;3;Low;7;Summer;0;27;29;6;67;20;1019
9;16;17;4;Very low;7;Summer;0;27;29;6;67;20;1019
9;16;18;1;Medium;7;Summer;0;26;28;7;71;21;1019
9;16;18;2;Very low;7;Summer;0;26;28;7;71;21;1019
9;16;18;3;Very low;7;Summer;0;26;28;7;71;21;1019
9;16;18;4;Very low;7;Summer;0;26;28;7;71;21;1019
9;16;19;1;Low;7;Summer;0;26;27;6;74;21;1019
9;16;19;2;Very low;7;Summer;0;26;27;6;74;21;1019
9;16;19;3;Very low;7;Summer;0;26;27;6;74;21;1019
9;16;19;4;Very low;7;Summer;0;26;27;6;74;21;1019
9;16;20;1;Low;7;Summer;0;25;26;3;77;21;1019
9;16;20;2;Very low;7;Summer;0;25;26;3;77;21;1019
9;16;20;3;Very low;7;Summer;0;25;26;3;77;21;1019
9;16;20;4;Very low;7;Summer;0;25;26;3;77;21;1019
9;16;21;1;Low;7;Summer;0;24;25;0;81;21;1019
9;16;21;2;Very low;7;Summer;0;24;25;0;81;21;1019
9;16;21;3;Very low;7;Summer;0;24;25;0;81;21;1019
9;16;21;4;Very low;7;Summer;0;24;25;0;81;21;1019
9;16;22;1;Low;7;Summer;0;24;25;0;80;20;1019
9;16;22;2;Very low;7;Summer;0;24;25;0;80;20;1019
9;16;22;3;Very low;7;Summer;0;24;25;0;80;20;1019
9;16;22;4;Very low;7;Summer;0;24;25;0;80;20;1019
9;16;23;1;Very low;7;Summer;0;23;24;0;81;20;1019
9;16;23;2;Very low;7;Summer;0;23;24;0;81;20;1019
9;16;23;3;Very low;7;Summer;0;23;24;0;81;20;1019
9;16;23;4;Very low;7;Summer;0;23;24;0;81;20;1019
9;17;0;1;Very low;1;Summer;0;22;23;4;86;20;1019
9;17;0;2;Very low;1;Summer;0;22;23;4;86;20;1019
9;17;0;3;Very low;1;Summer;0;22;23;4;86;20;1019
9;17;0;4;Very low;1;Summer;0;22;23;4;86;20;1019
9;17;1;1;Very low;1;Summer;0;22;23;6;88;20;1019
9;17;1;2;Very low;1;Summer;0;22;23;6;88;20;1019
9;17;1;3;Very low;1;Summer;0;22;23;6;88;20;1019
9;17;1;4;Very low;1;Summer;0;22;23;6;88;20;1019
9;17;2;1;Very low;1;Summer;0;22;23;3;88;20;1019
9;17;2;2;Very low;1;Summer;0;22;23;3;88;20;1019
9;17;2;3;Very low;1;Summer;0;22;23;3;88;20;1019
9;17;2;4;Very low;1;Summer;0;22;23;3;88;20;1019
9;17;3;1;Very low;1;Summer;0;22;23;3;88;20;1019
9;17;3;2;Very low;1;Summer;0;22;23;3;88;20;1019
9;17;3;3;Very low;1;Summer;0;22;23;3;88;20;1019
9;17;4;1;Very low;1;Summer;0;22;22;6;91;20;1019
9;17;4;2;Very low;1;Summer;0;22;22;6;91;20;1019
9;17;4;3;Very low;1;Summer;0;22;22;6;91;20;1019
9;17;4;4;Very low;1;Summer;0;22;22;6;91;20;1019
9;17;5;1;Very low;1;Summer;0;21;21;10;89;19;1020
9;17;5;3;Very low;1;Summer;0;21;21;10;89;19;1020
9;17;5;4;Very low;1;Summer;0;21;21;10;89;19;1020
9;17;6;1;Very low;1;Summer;0;21;21;8;88;19;1020
9;17;6;2;Very low;1;Summer;0;21;21;8;88;19;1020
9;17;6;3;Very low;1;Summer;0;21;21;8;88;19;1020
9;17;6;4;Very low;1;Summer;0;21;21;8;88;19;1020
9;17;7;1;Very low;1;Summer;0;21;21;6;97;21;1021
9;17;7;2;Very low;1;Summer;0;21;21;6;97;21;1021
9;17;7;3;Very low;1;Summer;0;21;21;6;97;21;1021
9;17;7;4;Very low;1;Summer;0;21;21;6;97;21;1021
9;17;8;1;Very low;1;Summer;0;22;23;1;93;21;1021
9;17;8;2;Very low;1;Summer;0;22;23;1;93;21;1021
9;17;8;3;Very low;1;Summer;0;22;23;1;93;21;1021
9;17;8;4;Very low;1;Summer;0;22;23;1;93;21;1021
9;17;9;1;Low;1;Summer;0;23;24;2;89;21;1021
9;17;9;2;Very low;1;Summer;0;23;24;2;89;21;1021
9;17;9;3;Very low;1;Summer;0;23;24;2;89;21;1021
9;17;9;4;Very low;1;Summer;0;23;24;2;89;21;1021
9;17;10;1;Medium;1;Summer;0;25;26;4;80;21;1021
9;17;10;2;Very low;1;Summer;0;25;26;4;80;21;1021
9;17;10;3;Very low;1;Summer;0;25;26;4;80;21;1021
9;17;10;4;Very low;1;Summer;0;25;26;4;80;21;1021
9;17;11;1;Medium;1;Summer;0;26;27;10;74;21;1020
9;17;11;2;Very low;1;Summer;0;26;27;10;74;21;1020
9;17;11;3;Very low;1;Summer;0;26;27;10;74;21;1020
9;17;11;4;Very low;1;Summer;0;26;27;10;74;21;1020
9;17;12;1;Medium;1;Summer;0;27;28;11;74;22;1020
9;17;12;2;Very low;1;Summer;0;27;28;11;74;22;1020
9;17;12;3;Very low;1;Summer;0;27;28;11;74;22;1020
9;17;12;4;Very low;1;Summer;0;27;28;11;74;22;1020
9;17;13;1;Medium;1;Summer;0;28;30;10;69;21;1019
9;17;13;2;Very low;1;Summer;0;28;30;10;69;21;1019
9;17;13;3;Very low;1;Summer;0;28;30;10;69;21;1019
9;17;13;4;Very low;1;Summer;0;28;30;10;69;21;1019
9;17;14;1;Medium;1;Summer;0;29;31;7;61;20;1019
9;17;14;2;Very low;1;Summer;0;29;31;7;61;20;1019
9;17;14;3;Very low;1;Summer;0;29;31;7;61;20;1019
9;17;14;4;Very low;1;Summer;0;29;31;7;61;20;1019
9;17;15;1;Medium;1;Summer;0;29;31;8;58;20;1018
9;17;15;2;Very low;1;Summer;0;29;31;8;58;20;1018
9;17;15;3;Low;1;Summer;0;29;31;8;58;20;1018
9;17;15;4;Very low;1;Summer;0;29;31;8;58;20;1018
9;17;16;1;Medium;1;Summer;0;28;30;14;66;21;1018
9;17;16;2;Very low;1;Summer;0;28;30;14;66;21;1018
9;17;16;3;Low;1;Summer;0;28;30;14;66;21;1018
9;17;16;4;Very low;1;Summer;0;28;30;14;66;21;1018
9;17;17;1;Medium;1;Summer;0;26;28;14;73;21;1018
9;17;17;2;Very low;1;Summer;0;26;28;14;73;21;1018
9;17;17;3;Low;1;Summer;0;26;28;14;73;21;1018
9;17;17;4;Very low;1;Summer;0;26;28;14;73;21;1018
9;17;18;1;Medium;1;Summer;0;26;27;9;72;20;1018
9;17;18;2;Very low;1;Summer;0;26;27;9;72;20;1018
9;17;18;3;Very low;1;Summer;0;26;27;9;72;20;1018
9;17;18;4;Very low;1;Summer;0;26;27;9;72;20;1018
9;17;19;1;Low;1;Summer;0;25;26;3;75;21;1018
9;17;19;2;Very low;1;Summer;0;25;26;3;75;21;1018
9;17;19;3;Very low;1;Summer;0;25;26;3;75;21;1018
9;17;19;4;Very low;1;Summer;0;25;26;3;75;21;1018
9;17;20;1;Low;1;Summer;0;24;25;3;81;21;1019
9;17;20;2;Very low;1;Summer;0;24;25;3;81;21;1019
9;17;20;3;Very low;1;Summer;0;24;25;3;81;21;1019
9;17;20;4;Very low;1;Summer;0;24;25;3;81;21;1019
9;17;21;1;Very low;1;Summer;0;23;24;8;86;21;1018
9;17;21;2;Very low;1;Summer;0;23;24;8;86;21;1018
9;17;21;3;Very low;1;Summer;0;23;24;8;86;21;1018
9;17;21;4;Very low;1;Summer;0;23;24;8;86;21;1018
9;17;22;1;Very low;1;Summer;0;23;24;4;89;21;1019
9;17;22;2;Very low;1;Summer;0;23;24;4;89;21;1019
9;17;22;3;Very low;1;Summer;0;23;24;4;89;21;1019
9;17;22;4;Very low;1;Summer;0;23;24;4;89;21;1019
