month;weekday;day;hour;season;workday;temperature;r_temperature;wind;humidity;dew_point;pressure;qtd
10;4;4;8;Fall;1;15;15;7;87;13;1032;1428
10;4;4;9;Fall;1;17;17;11;83;14;1032;646
10;4;4;10;Fall;1;19;19;16;75;14;1031;404
10;4;4;11;Fall;1;21;21;18;64;14;1031;474
10;4;4;12;Fall;1;23;23;16;58;14;1030;623
10;4;4;13;Fall;1;23;23;15;57;14;1028;552
10;4;4;14;Fall;1;24;24;16;55;14;1027;505
10;4;4;15;Fall;1;24;24;17;54;14;1026;664
10;4;4;16;Fall;1;24;24;20;56;15;1026;1057
10;4;4;17;Fall;1;24;24;16;55;14;1025;1793
10;4;4;18;Fall;1;23;23;13;63;15;1025;1507
10;4;4;19;Fall;1;21;21;12;69;15;1025;914
10;4;4;20;Fall;1;20;20;13;74;15;1025;571
10;4;4;21;Fall;1;19;19;13;81;16;1025;472
10;4;4;22;Fall;1;18;18;10;86;16;1025;282
10;4;4;23;Fall;1;18;18;8;86;16;1025;144
10;5;5;0;Fall;1;18;18;9;83;15;1024;57
10;5;5;1;Fall;1;17;17;12;83;14;1024;31
10;5;5;2;Fall;1;16;16;11;86;14;1023;30
10;5;5;3;Fall;1;16;16;15;83;13;1022;13
10;5;5;4;Fall;1;16;16;14;83;13;1023;14
10;5;5;5;Fall;1;16;16;12;78;12;1023;109
10;5;5;6;Fall;1;15;15;8;81;12;1023;409
10;5;5;7;Fall;1;16;16;6;83;13;1023;1033
10;5;5;8;Fall;1;17;17;7;77;13;1023;1450
10;5;5;9;Fall;1;19;19;9;73;14;1023;644
10;5;5;10;Fall;1;20;20;13;71;15;1023;363
10;5;5;11;Fall;1;22;22;15;69;16;1022;507
10;5;5;12;Fall;1;23;23;18;64;16;1021;605
10;5;5;13;Fall;1;26;26;14;51;15;1021;609
10;5;5;14;Fall;1;26;27;17;55;17;1020;573
10;5;5;15;Fall;1;26;27;19;61;18;1020;682
10;5;5;16;Fall;1;27;28;19;59;18;1019;1059
10;5;5;17;Fall;1;25;25;15;65;18;1019;1767
10;5;5;18;Fall;1;23;23;12;72;18;1019;1495
10;5;5;19;Fall;1;23;23;11;71;17;1019;926
10;5;5;20;Fall;1;23;23;9;72;18;1019;524
10;5;5;21;Fall;1;22;22;7;73;17;1020;446
10;5;5;22;Fall;1;22;22;7;76;18;1020;344
10;5;5;23;Fall;1;21;21;3;81;18;1020;202
10;6;6;0;Fall;1;21;21;4;86;19;1019;106
10;6;6;1;Fall;1;21;21;6;85;18;1019;63
10;6;6;2;Fall;1;21;21;8;83;18;1019;39
10;6;6;3;Fall;1;20;20;7;83;17;1019;11
10;6;6;4;Fall;1;19;19;1;87;17;1019;18
10;6;6;5;Fall;1;19;19;5;88;17;1019;101
10;6;6;6;Fall;1;19;19;7;88;17;1020;353
10;6;6;7;Fall;1;18;18;8;92;17;1020;867
10;6;6;8;Fall;1;19;19;12;87;17;1020;1287
10;6;6;9;Fall;1;21;21;12;80;17;1020;673
10;6;6;10;Fall;1;22;22;11;75;17;1020;544
10;6;6;11;Fall;1;23;23;10;68;17;1020;579
10;6;6;12;Fall;1;26;27;8;58;17;1019;761
10;6;6;13;Fall;1;27;28;12;54;17;1018;833
10;6;6;14;Fall;1;28;29;15;52;17;1018;785
10;6;6;15;Fall;1;28;29;16;51;17;1017;938
10;6;6;16;Fall;1;27;28;17;56;18;1017;1298
10;6;6;17;Fall;1;26;27;13;60;18;1017;1746
10;6;6;18;Fall;1;26;27;11;59;17;1017;1344
10;6;6;19;Fall;1;25;25;9;64;18;1017;801
10;6;6;20;Fall;1;24;24;3;67;17;1017;522
10;6;6;21;Fall;1;23;23;5;68;17;1018;439
10;6;6;22;Fall;1;22;22;2;75;18;1018;500
10;6;6;23;Fall;1;22;22;6;78;18;1019;377
10;7;7;0;Fall;0;21;21;12;81;18;1018;241
10;7;7;1;Fall;0;21;21;12;83;18;1018;158
10;7;7;2;Fall;0;21;21;11;83;18;1018;91
10;7;7;3;Fall;0;20;20;11;83;17;1018;54
10;7;7;4;Fall;0;20;20;13;83;17;1018;21
10;7;7;5;Fall;0;19;19;11;86;17;1018;29
10;7;7;6;Fall;0;18;18;7;93;17;1018;66
10;7;7;7;Fall;0;19;19;10;90;17;1018;170
10;7;7;8;Fall;0;20;20;11;84;18;1019;384
10;7;7;9;Fall;0;22;22;14;80;18;1019;673
10;7;7;10;Fall;0;23;23;16;75;19;1019;928
10;7;7;11;Fall;0;26;27;19;66;19;1019;1185
10;7;7;12;Fall;0;28;29;19;59;19;1018;1264
10;7;7;13;Fall;0;28;29;20;58;19;1017;1324
10;7;7;14;Fall;0;28;29;22;58;19;1017;1369
10;7;7;15;Fall;0;29;30;24;58;20;1016;1433
10;7;7;16;Fall;0;28;30;21;63;21;1016;1360
10;7;7;17;Fall;0;27;29;19;71;22;1016;1233
10;7;7;18;Fall;0;27;29;19;74;22;1016;1015
10;7;7;19;Fall;0;26;28;19;77;22;1016;671
10;7;7;20;Fall;0;25;27;18;82;22;1016;541
10;7;7;21;Fall;0;24;25;17;86;22;1016;547
10;7;7;22;Fall;0;24;25;17;89;22;1016;413
10;7;7;23;Fall;0;24;25;16;91;22;1015;307
10;1;8;0;Fall;0;24;25;20;94;23;1015;190
10;1;8;1;Fall;0;24;25;21;94;23;1015;168
10;1;8;2;Fall;0;24;25;22;94;23;1014;100
10;1;8;3;Fall;0;24;25;22;94;23;1014;79
10;1;8;4;Fall;0;24;25;23;94;23;1013;22
10;1;8;5;Fall;0;24;25;25;94;23;1014;17
10;1;8;6;Fall;0;24;25;21;94;23;1014;86
10;1;8;7;Fall;0;24;25;16;94;23;1014;136
10;1;8;8;Fall;0;24;25;12;96;23;1014;219
10;1;8;9;Fall;0;25;26;13;96;24;1015;360
10;1;8;10;Fall;0;26;27;15;91;24;1015;484
10;1;8;11;Fall;0;26;29;16;84;23;1015;679
10;1;8;12;Fall;0;28;31;17;76;23;1015;869
10;1;8;13;Fall;0;28;31;18;74;23;1014;899
10;1;8;14;Fall;0;28;31;19;74;23;1014;970
10;1;8;15;Fall;0;28;32;19;77;24;1014;956
10;1;8;16;Fall;0;27;31;13;82;24;1014;848
10;1;8;17;Fall;0;27;30;9;84;24;1014;861
10;1;8;18;Fall;0;26;29;8;87;24;1014;760
10;1;8;19;Fall;0;26;28;5;89;24;1014;526
10;1;8;20;Fall;0;26;28;8;89;24;1014;410
10;1;8;21;Fall;0;26;28;15;89;24;1014;368
10;1;8;22;Fall;0;26;28;15;89;24;1015;244
10;1;8;23;Fall;0;25;26;12;95;24;1014;153
10;2;9;0;Fall;0;24;25;11;97;24;1014;91
10;2;9;1;Fall;0;24;25;15;94;23;1013;76
10;2;9;2;Fall;0;24;25;18;94;23;1013;34
10;2;9;3;Fall;0;24;25;20;93;23;1012;17
10;2;9;4;Fall;0;24;25;23;90;22;1012;19
10;2;9;5;Fall;0;24;25;25;92;23;1012;33
10;2;9;6;Fall;0;23;24;23;98;23;1011;36
10;2;9;7;Fall;0;23;24;29;100;23;1011;45
10;2;9;8;Fall;0;24;25;35;94;23;1011;154
10;2;9;9;Fall;0;24;25;31;98;24;1011;159
10;2;9;10;Fall;0;24;25;27;100;24;1011;220
10;2;9;11;Fall;0;25;27;23;93;24;1011;449
10;2;9;12;Fall;0;27;29;25;86;24;1011;565
10;2;9;13;Fall;0;28;31;24;80;24;1011;648
10;2;9;14;Fall;0;29;33;26;76;24;1010;641
10;2;9;15;Fall;0;29;34;22;74;24;1011;809
10;2;9;16;Fall;0;29;34;19;74;24;1011;887
10;2;9;17;Fall;0;29;34;19;74;24;1012;1186
10;2;9;18;Fall;0;28;32;18;80;24;1012;1074
10;2;9;19;Fall;0;27;30;13;84;24;1013;692
10;2;9;20;Fall;0;27;30;12;84;24;1014;475
10;2;9;21;Fall;0;27;30;9;84;24;1014;346
10;2;9;22;Fall;0;27;30;8;84;24;1015;216
10;2;9;23;Fall;0;26;28;8;86;24;1015;158
10;3;10;0;Fall;1;24;25;3;92;23;1016;58
10;3;10;1;Fall;1;24;25;4;94;23;1016;26
10;3;10;2;Fall;1;24;25;9;92;23;1016;14
10;3;10;3;Fall;1;23;24;4;92;22;1016;5
10;3;10;4;Fall;1;23;24;0;94;22;1017;24
10;3;10;5;Fall;1;23;24;0;94;22;1017;112
10;3;10;6;Fall;1;23;24;5;94;22;1018;414
10;3;10;7;Fall;1;23;24;6;94;22;1018;982
10;3;10;8;Fall;1;24;25;2;91;22;1019;1349
10;3;10;9;Fall;1;25;27;0;84;22;1019;604
10;3;10;10;Fall;1;27;29;4;73;21;1019;364
10;3;10;11;Fall;1;28;30;2;67;21;1019;425
10;3;10;12;Fall;1;29;31;0;64;21;1018;520
10;3;10;13;Fall;1;29;31;0;59;20;1018;588
10;3;10;14;Fall;1;29;31;5;61;21;1017;558
10;3;10;15;Fall;1;29;31;2;59;20;1017;620
10;3;10;16;Fall;1;29;31;0;58;20;1017;1025
10;3;10;17;Fall;1;28;30;9;63;21;1017;1843
10;3;10;18;Fall;1;27;29;9;71;22;1017;1415
10;3;10;19;Fall;1;26;28;3;77;22;1018;850
10;3;10;20;Fall;1;26;28;0;79;22;1018;518
10;3;10;21;Fall;1;25;27;9;81;22;1018;416
10;3;10;22;Fall;1;24;25;13;86;22;1018;287
10;3;10;23;Fall;1;24;25;11;89;22;1018;136
10;4;11;0;Fall;1;24;25;11;89;22;1018;65
10;4;11;1;Fall;1;24;25;8;91;22;1018;16
10;4;11;2;Fall;1;24;25;12;97;23;1017;22
10;4;11;3;Fall;1;23;24;10;99;23;1016;11
10;4;11;4;Fall;1;23;24;10;95;22;1016;11
10;4;11;5;Fall;1;23;24;13;94;22;1017;135
10;4;11;6;Fall;1;23;24;9;92;22;1017;389
10;4;11;7;Fall;1;23;24;9;93;22;1017;920
10;4;11;8;Fall;1;23;24;13;94;22;1017;1284
10;4;11;9;Fall;1;24;25;17;91;22;1018;590
10;4;11;10;Fall;1;23;24;14;93;22;1017;338
10;4;11;11;Fall;1;23;24;16;87;21;1017;457
10;4;11;12;Fall;1;23;24;16;87;21;1017;515
10;4;11;13;Fall;1;24;25;15;85;21;1016;527
10;4;11;14;Fall;1;24;25;18;83;21;1016;428
10;4;11;15;Fall;1;23;24;19;87;21;1015;619
10;4;11;16;Fall;1;23;24;15;92;22;1015;886
10;4;11;17;Fall;1;22;23;11;99;22;1016;1094
10;4;11;18;Fall;1;22;23;13;98;22;1016;760
10;4;11;19;Fall;1;21;21;13;99;21;1017;437
10;4;11;20;Fall;1;21;21;11;100;21;1017;331
10;4;11;21;Fall;1;21;21;10;97;20;1017;256
10;4;11;22;Fall;1;20;20;17;95;19;1017;170
10;4;11;23;Fall;1;19;19;13;100;19;1017;113
10;5;12;0;Fall;1;19;19;16;97;19;1018;26
10;5;12;1;Fall;1;19;19;18;100;19;1018;15
10;5;12;2;Fall;1;20;20;18;96;19;1018;13
10;5;12;3;Fall;1;19;19;21;96;18;1018;8
10;5;12;4;Fall;1;19;19;26;94;18;1019;17
10;5;12;5;Fall;1;19;19;30;89;17;1019;93
10;5;12;6;Fall;1;19;19;27;84;16;1020;359
10;5;12;7;Fall;1;19;19;31;83;16;1021;917
10;5;12;8;Fall;1;19;19;27;83;16;1022;1270
10;5;12;9;Fall;1;19;19;25;81;16;1022;625
10;5;12;10;Fall;1;18;18;25;78;14;1023;387
10;5;12;11;Fall;1;18;18;24;78;14;1024;359
10;5;12;12;Fall;1;18;18;25;78;14;1024;451
10;5;12;13;Fall;1;18;18;25;78;14;1024;449
10;5;12;14;Fall;1;18;18;22;78;14;1024;492
10;5;12;15;Fall;1;18;18;23;74;13;1024;629
10;5;12;16;Fall;1;17;17;21;76;13;1024;896
10;5;12;17;Fall;1;17;17;21;77;13;1025;1481
10;5;12;18;Fall;1;17;17;20;77;13;1025;1155
10;5;12;19;Fall;1;17;17;20;75;12;1026;834
10;5;12;20;Fall;1;17;17;18;70;11;1026;496
10;5;12;21;Fall;1;17;17;17;68;11;1026;341
10;5;12;22;Fall;1;16;16;16;70;11;1026;255
10;5;12;23;Fall;1;17;17;17;70;11;1027;162
10;6;13;0;Fall;1;16;16;21;71;11;1027;187
10;6;13;1;Fall;1;16;16;21;70;11;1027;323
10;6;13;2;Fall;1;17;17;17;70;11;1027;69
10;6;13;3;Fall;1;16;16;16;72;11;1027;19
10;6;13;4;Fall;1;16;16;26;72;11;1027;14
10;6;13;5;Fall;1;17;17;20;69;11;1027;87
10;6;13;6;Fall;1;16;16;19;71;11;1027;304
10;6;13;7;Fall;1;16;16;20;72;11;1027;802
10;6;13;8;Fall;1;17;17;18;69;11;1028;1348
10;6;13;9;Fall;1;17;17;17;71;12;1028;639
10;6;13;10;Fall;1;17;17;18;73;12;1028;467
10;6;13;11;Fall;1;18;18;12;70;12;1028;516
10;6;13;12;Fall;1;19;19;11;74;14;1027;614
10;6;13;13;Fall;1;18;18;12;81;15;1026;661
10;6;13;14;Fall;1;19;19;12;83;16;1026;647
10;6;13;15;Fall;1;18;18;10;86;16;1026;791
10;6;13;16;Fall;1;18;18;8;88;16;1025;1121
10;6;13;17;Fall;1;18;18;11;88;16;1025;1345
10;6;13;18;Fall;1;17;17;10;99;17;1026;775
10;6;13;19;Fall;1;17;17;11;100;17;1026;478
10;6;13;20;Fall;1;17;17;11;100;17;1025;342
10;6;13;21;Fall;1;17;17;11;100;17;1025;306
10;6;13;22;Fall;1;17;17;14;100;17;1025;292
10;6;13;23;Fall;1;17;17;14;100;17;1025;222
10;7;14;0;Fall;0;17;17;10;100;17;1025;180
10;7;14;1;Fall;0;17;17;11;100;17;1025;133
10;7;14;2;Fall;0;18;18;10;94;17;1024;127
10;7;14;3;Fall;0;18;18;13;94;17;1024;53
10;7;14;4;Fall;0;18;18;13;96;17;1024;31
10;7;14;5;Fall;0;17;17;14;95;16;1024;17
10;7;14;6;Fall;0;17;17;11;94;16;1024;71
10;7;14;7;Fall;0;17;17;11;94;16;1024;177
10;7;14;8;Fall;0;18;18;10;91;16;1025;394
10;7;14;9;Fall;0;18;18;10;92;17;1025;594
10;7;14;10;Fall;0;19;19;10;87;16;1025;790
10;7;14;11;Fall;0;19;19;10;86;17;1025;959
10;7;14;12;Fall;0;20;20;8;85;17;1024;1055
10;7;14;13;Fall;0;20;20;1;85;17;1023;1152
10;7;14;14;Fall;0;21;21;4;80;17;1022;1245
10;7;14;15;Fall;0;21;21;6;78;17;1022;1210
10;7;14;16;Fall;0;21;21;2;78;17;1021;1208
10;7;14;17;Fall;0;21;21;4;78;17;1021;1201
10;7;14;18;Fall;0;20;20;6;84;17;1022;999
10;7;14;19;Fall;0;19;19;8;88;17;1022;626
10;7;14;20;Fall;0;18;18;10;94;17;1022;538
10;7;14;21;Fall;0;18;18;11;91;17;1022;407
10;7;14;22;Fall;0;19;19;11;94;18;1022;343
10;7;14;23;Fall;0;18;18;10;94;17;1022;305
10;1;15;0;Fall;0;18;18;10;98;18;1021;231
10;1;15;1;Fall;0;18;18;8;100;18;1021;163
10;1;15;2;Fall;0;18;18;6;100;18;1020;95
10;1;15;3;Fall;0;18;18;2;99;18;1020;53
10;1;15;4;Fall;0;18;18;17;98;18;1019;27
10;1;15;5;Fall;0;18;18;14;94;17;1019;17
10;1;15;6;Fall;0;18;18;11;99;18;1019;38
10;1;15;7;Fall;0;18;18;18;100;18;1019;111
10;1;15;8;Fall;0;18;18;15;100;18;1019;267
10;1;15;9;Fall;0;19;19;14;100;19;1019;419
10;1;15;10;Fall;0;20;20;15;97;19;1018;696
10;1;15;11;Fall;0;21;21;17;90;19;1017;864
10;1;15;12;Fall;0;22;22;18;85;19;1016;1004
10;1;15;13;Fall;0;23;23;21;80;19;1015;1062
10;1;15;14;Fall;0;24;24;19;75;19;1014;1070
10;1;15;15;Fall;0;25;25;20;69;19;1013;1083
10;1;15;16;Fall;0;26;27;21;65;19;1012;1177
10;1;15;17;Fall;0;25;26;15;74;20;1012;1169
10;1;15;18;Fall;0;23;24;14;81;20;1011;994
10;1;15;19;Fall;0;23;23;16;80;19;1011;682
10;1;15;20;Fall;0;23;23;18;78;19;1011;445
10;1;15;21;Fall;0;23;23;19;78;19;1011;316
10;1;15;22;Fall;0;22;22;18;81;19;1011;218
10;1;15;23;Fall;0;23;23;18;80;19;1011;127
10;2;16;0;Fall;1;23;24;14;81;20;1012;51
10;2;16;1;Fall;1;22;23;25;74;17;1013;14
10;2;16;2;Fall;1;21;21;28;66;15;1013;25
10;2;16;3;Fall;1;17;17;17;83;14;1014;9
10;2;16;4;Fall;1;17;17;13;90;15;1015;9
10;2;16;5;Fall;1;17;17;9;89;15;1015;66
10;2;16;6;Fall;1;17;17;17;79;13;1016;237
10;2;16;7;Fall;1;17;17;11;74;12;1016;705
10;2;16;8;Fall;1;17;17;14;73;12;1017;1196
10;2;16;9;Fall;1;17;17;18;73;12;1018;599
10;2;16;10;Fall;1;17;17;20;62;9;1019;372
10;2;16;11;Fall;1;17;17;24;53;7;1019;406
10;2;16;12;Fall;1;16;16;27;54;7;1019;576
10;2;16;13;Fall;1;17;17;32;51;7;1019;608
10;2;16;14;Fall;1;17;17;31;47;6;1019;507
10;2;16;15;Fall;1;18;18;30;40;4;1019;626
10;2;16;16;Fall;1;18;18;29;35;2;1019;1004
10;2;16;17;Fall;1;17;17;28;36;2;1020;1672
10;2;16;18;Fall;1;16;16;24;38;2;1020;1236
10;2;16;19;Fall;1;15;15;17;41;2;1021;745
10;2;16;20;Fall;1;14;14;16;43;2;1022;461
10;2;16;21;Fall;1;14;14;20;46;3;1023;326
10;2;16;22;Fall;1;13;13;20;50;3;1024;234
10;2;16;23;Fall;1;13;13;20;52;3;1024;121
10;3;17;0;Fall;1;12;12;20;56;3;1024;45
10;3;17;1;Fall;1;10;9;13;61;3;1025;22
10;3;17;2;Fall;1;10;8;14;66;4;1025;9
10;3;17;3;Fall;1;10;8;15;67;4;1025;4
10;3;17;4;Fall;1;9;6;20;62;2;1026;13
10;3;17;5;Fall;1;9;7;12;62;2;1026;107
10;3;17;6;Fall;1;8;6;11;69;3;1027;379
10;3;17;7;Fall;1;9;7;14;64;2;1028;927
10;3;17;8;Fall;1;10;8;15;59;2;1029;1397
10;3;17;9;Fall;1;11;10;16;55;2;1029;568
10;3;17;10;Fall;1;13;13;20;46;1;1029;355
10;3;17;11;Fall;1;14;14;14;42;1;1029;352
10;3;17;12;Fall;1;15;15;13;40;2;1028;549
10;3;17;13;Fall;1;16;16;10;37;1;1027;509
10;3;17;14;Fall;1;17;17;3;35;1;1026;537
10;3;17;15;Fall;1;17;17;5;33;0;1026;624
10;3;17;16;Fall;1;17;17;2;31;-1;1025;1000
10;3;17;17;Fall;1;16;16;4;34;0;1025;1692
10;3;17;18;Fall;1;15;15;9;38;1;1026;1293
10;3;17;19;Fall;1;14;14;11;42;2;1026;719
10;3;17;20;Fall;1;13;13;11;52;3;1026;456
10;3;17;21;Fall;1;12;12;10;64;5;1027;328
10;3;17;22;Fall;1;11;11;8;70;6;1027;233
10;3;17;23;Fall;1;10;10;8;71;5;1027;168
10;4;18;0;Fall;1;10;9;9;73;5;1027;60
10;4;18;1;Fall;1;10;9;4;76;6;1027;15
10;4;18;2;Fall;1;10;10;0;79;6;1027;17
10;4;18;3;Fall;1;9;8;5;77;5;1027;5
10;4;18;4;Fall;1;8;7;6;81;5;1027;15
10;4;18;5;Fall;1;9;8;6;72;4;1027;122
10;4;18;6;Fall;1;8;7;6;75;4;1028;372
10;4;18;7;Fall;1;9;8;2;72;4;1028;918
10;4;18;8;Fall;1;10;10;4;68;5;1029;1376
10;4;18;9;Fall;1;12;12;7;65;6;1029;666
10;4;18;10;Fall;1;15;15;7;58;7;1029;365
10;4;18;11;Fall;1;17;17;10;56;8;1029;419
10;4;18;12;Fall;1;18;18;12;49;7;1028;532
10;4;18;13;Fall;1;20;20;13;44;8;1027;598
10;4;18;14;Fall;1;21;21;14;41;7;1027;539
10;4;18;15;Fall;1;21;21;12;40;7;1026;684
10;4;18;16;Fall;1;21;21;12;42;8;1026;1029
10;4;18;17;Fall;1;20;20;16;43;7;1026;1701
10;4;18;18;Fall;1;18;18;15;50;7;1025;1333
10;4;18;19;Fall;1;16;16;12;60;9;1026;799
10;4;18;20;Fall;1;16;16;10;63;9;1026;505
10;4;18;21;Fall;1;15;15;10;66;9;1026;438
10;4;18;22;Fall;1;14;14;9;70;9;1026;312
10;4;18;23;Fall;1;13;13;7;77;10;1026;185
10;5;19;0;Fall;1;12;12;8;82;9;1026;60
10;5;19;1;Fall;1;12;12;8;82;9;1026;37
10;5;19;2;Fall;1;11;11;7;82;8;1025;23
10;5;19;3;Fall;1;11;11;7;82;8;1025;6
10;5;19;4;Fall;1;11;11;6;82;8;1025;17
10;5;19;5;Fall;1;9;9;8;91;8;1025;94
10;5;19;6;Fall;1;10;10;7;90;8;1025;376
10;5;19;7;Fall;1;10;10;6;92;9;1025;883
10;5;19;8;Fall;1;11;11;8;90;10;1025;1322
10;5;19;9;Fall;1;13;13;10;85;11;1025;648
10;5;19;10;Fall;1;15;15;14;73;10;1025;412
10;5;19;11;Fall;1;17;17;15;60;9;1025;459
10;5;19;12;Fall;1;19;19;16;49;8;1024;595
10;5;19;13;Fall;1;21;21;17;46;9;1022;607
10;5;19;14;Fall;1;22;21;17;45;9;1022;572
10;5;19;15;Fall;1;22;22;17;48;10;1021;756
10;5;19;16;Fall;1;22;22;16;50;11;1021;1049
10;5;19;17;Fall;1;21;21;10;46;9;1020;1796
10;5;19;18;Fall;1;19;19;12;57;10;1020;1382
10;5;19;19;Fall;1;17;17;13;73;13;1020;776
10;5;19;20;Fall;1;17;17;9;71;12;1021;544
10;5;19;21;Fall;1;16;16;7;70;11;1021;389
10;5;19;22;Fall;1;15;15;8;78;12;1021;324
10;5;19;23;Fall;1;15;15;8;82;12;1021;187
10;6;20;0;Fall;1;15;15;7;79;11;1021;103
10;6;20;1;Fall;1;14;14;7;80;11;1021;44
10;6;20;2;Fall;1;13;13;6;86;11;1021;36
10;6;20;3;Fall;1;13;13;2;92;12;1021;15
10;6;20;4;Fall;1;13;13;5;94;12;1021;20
10;6;20;5;Fall;1;13;13;1;94;12;1022;82
10;6;20;6;Fall;1;13;13;0;94;12;1022;343
10;6;20;7;Fall;1;15;15;0;81;12;1023;821
10;6;20;8;Fall;1;18;18;12;64;11;1023;1340
10;6;20;9;Fall;1;20;20;17;53;10;1024;747
10;6;20;10;Fall;1;22;22;17;50;11;1024;504
10;6;20;11;Fall;1;22;22;21;50;11;1024;654
10;6;20;12;Fall;1;23;23;17;44;10;1024;812
10;6;20;13;Fall;1;24;23;18;38;9;1023;780
10;6;20;14;Fall;1;24;23;14;35;7;1022;741
10;6;20;15;Fall;1;24;23;8;34;7;1022;921
10;6;20;16;Fall;1;24;23;14;35;8;1022;1235
10;6;20;17;Fall;1;23;22;14;37;8;1022;1689
10;6;20;18;Fall;1;22;21;11;40;8;1022;1200
10;6;20;19;Fall;1;20;20;7;52;10;1023;716
10;6;20;20;Fall;1;18;18;2;65;12;1023;511
10;6;20;21;Fall;1;17;17;0;71;12;1023;355
10;6;20;22;Fall;1;16;16;4;75;12;1024;311
10;6;20;23;Fall;1;16;16;6;77;12;1024;267
10;7;21;0;Fall;0;15;15;6;77;11;1024;148
10;7;21;1;Fall;0;14;14;2;81;11;1025;86
10;7;21;2;Fall;0;13;13;0;82;10;1025;60
10;7;21;3;Fall;0;13;13;3;88;10;1025;49
10;7;21;4;Fall;0;12;12;6;93;11;1025;22
10;7;21;5;Fall;0;11;11;9;88;9;1025;18
10;7;21;6;Fall;0;11;11;9;88;9;1026;58
10;7;21;7;Fall;0;12;12;7;83;9;1026;173
10;7;21;8;Fall;0;13;13;6;82;10;1027;338
10;7;21;9;Fall;0;16;16;2;76;12;1028;634
10;7;21;10;Fall;0;19;19;4;62;11;1028;885
10;7;21;11;Fall;0;22;21;2;43;8;1028;1165
10;7;21;12;Fall;0;24;23;4;30;5;1027;1287
10;7;21;13;Fall;0;24;23;7;29;5;1026;1370
10;7;21;14;Fall;0;25;24;7;30;6;1026;1327
10;7;21;15;Fall;0;25;24;6;30;6;1026;1338
10;7;21;16;Fall;0;24;23;8;32;7;1026;1389
10;7;21;17;Fall;0;23;22;7;44;9;1026;1227
10;7;21;18;Fall;0;21;21;9;48;10;1027;945
10;7;21;19;Fall;0;20;20;11;50;9;1027;653
10;7;21;20;Fall;0;19;19;8;57;10;1027;409
10;7;21;21;Fall;0;18;18;2;62;11;1027;336
10;7;21;22;Fall;0;17;17;0;64;10;1028;306
10;7;21;23;Fall;0;16;16;0;67;10;1027;241
10;1;22;0;Fall;0;15;15;0;73;11;1027;210
10;1;22;1;Fall;0;14;14;0;80;11;1027;128
10;1;22;2;Fall;0;14;14;0;82;11;1027;98
10;1;22;3;Fall;0;13;13;0;85;11;1027;58
10;1;22;4;Fall;0;13;13;3;85;11;1027;24
10;1;22;5;Fall;0;12;12;7;87;10;1028;28
10;1;22;6;Fall;0;13;13;6;88;11;1029;100
10;1;22;7;Fall;0;13;13;8;88;11;1029;156
10;1;22;8;Fall;0;14;14;2;88;12;1029;444
10;1;22;9;Fall;0;15;15;0;84;13;1029;724
10;1;22;10;Fall;0;18;18;0;77;14;1029;1016
10;1;22;11;Fall;0;21;21;0;62;13;1028;1103
10;1;22;12;Fall;0;23;23;7;53;13;1028;1237
10;1;22;13;Fall;0;24;24;11;50;13;1027;1221
10;1;22;14;Fall;0;24;24;12;50;13;1026;1211
10;1;22;15;Fall;0;24;24;13;48;12;1026;1190
10;1;22;16;Fall;0;24;24;11;49;13;1026;1157
10;1;22;17;Fall;0;23;23;16;52;13;1025;1049
10;1;22;18;Fall;0;22;22;17;47;10;1025;826
10;1;22;19;Fall;0;20;20;14;47;8;1026;520
10;1;22;20;Fall;0;19;19;14;58;10;1026;354
10;1;22;21;Fall;0;18;18;10;69;13;1027;270
10;1;22;22;Fall;0;18;18;9;76;14;1026;163
10;1;22;23;Fall;0;18;18;12;83;15;1026;97
10;2;23;0;Fall;1;17;17;9;92;16;1025;48
10;2;23;1;Fall;1;17;17;6;94;16;1025;23
10;2;23;2;Fall;1;16;16;7;99;16;1025;12
10;2;23;3;Fall;1;16;16;11;94;15;1025;15
10;2;23;4;Fall;1;16;16;11;99;16;1024;17
10;2;23;5;Fall;1;16;16;10;100;16;1024;99
10;2;23;6;Fall;1;16;16;7;100;16;1024;322
10;2;23;7;Fall;1;17;17;2;100;17;1023;814
10;2;23;8;Fall;1;17;17;0;100;17;1023;1137
10;2;23;9;Fall;1;19;19;5;97;18;1023;635
10;2;23;10;Fall;1;20;20;8;90;18;1022;408
10;2;23;11;Fall;1;22;22;8;83;19;1021;497
10;2;23;12;Fall;1;23;23;16;74;18;1020;613
10;2;23;13;Fall;1;24;24;24;67;17;1018;594
10;2;23;14;Fall;1;24;24;29;62;16;1017;586
10;2;23;15;Fall;1;24;24;30;64;17;1016;732
10;2;23;16;Fall;1;23;23;25;68;17;1015;1073
10;2;23;17;Fall;1;23;23;22;69;17;1014;1678
10;2;23;18;Fall;1;22;22;21;74;18;1013;1385
10;2;23;19;Fall;1;23;23;24;76;18;1012;778
10;2;23;20;Fall;1;23;23;24;76;19;1011;485
10;2;23;21;Fall;1;23;23;21;78;19;1011;342
10;2;23;22;Fall;1;23;23;25;80;19;1010;200
10;2;23;23;Fall;1;22;22;35;83;19;1010;109
10;3;24;0;Fall;1;22;22;23;91;20;1008;38
10;3;24;1;Fall;1;22;23;24;88;20;1007;20
10;3;24;2;Fall;1;22;23;26;88;20;1006;11
10;3;24;3;Fall;1;22;22;33;89;20;1006;2
10;3;24;4;Fall;1;18;18;19;94;17;1006;16
10;3;24;5;Fall;1;17;17;20;94;16;1007;100
